IDStudent,NameStudent,IDSubject,NameSubject,Grade
2151163017,Inge,CSE127,Tri tue nhan tao,1.12
2151163018,Mada,CSE127,Tri tue nhan tao,9.9
2151163019,Karyn,CSE127,Tri tue nhan tao,2.04
2151163020,Ralf,CSE127,Tri tue nhan tao,8.35
2151163021,Selby,CSE127,Tri tue nhan tao,1.2
2151163022,Doy,CSE127,Tri tue nhan tao,4.63
2151163023,Electra,CSE127,Tri tue nhan tao,3.53
2151163024,Valentia,CSE127,Tri tue nhan tao,2.95
2151163025,Sidney,CSE127,Tri tue nhan tao,2.04
2151163026,Elnora,CSE127,Tri tue nhan tao,2.37
2151163027,Florinda,CSE127,Tri tue nhan tao,4.71
2151163028,Elton,CSE127,Tri tue nhan tao,1.33
2151163029,Hermy,CSE127,Tri tue nhan tao,2.54
2151163030,Jessika,CSE127,Tri tue nhan tao,8.49
2151163031,Nanny,CSE127,Tri tue nhan tao,3.55
2151163032,Waiter,CSE127,Tri tue nhan tao,0.35
2151163033,Margarethe,CSE127,Tri tue nhan tao,1.22
2151163034,Reeta,CSE127,Tri tue nhan tao,2.71
2151163035,Mannie,CSE127,Tri tue nhan tao,5.88
2151163036,Mariellen,CSE127,Tri tue nhan tao,7.31
2151163037,Laurena,CSE127,Tri tue nhan tao,2.0
2151163038,Serge,CSE127,Tri tue nhan tao,3.49
2151163039,Horton,CSE127,Tri tue nhan tao,3.76
2151163040,Griffith,CSE127,Tri tue nhan tao,8.89
2151163041,Baillie,CSE127,Tri tue nhan tao,4.52
2151163042,Margarita,CSE127,Tri tue nhan tao,0.19
2151163043,Jourdan,CSE127,Tri tue nhan tao,7.27
2151163044,Pippy,CSE127,Tri tue nhan tao,7.01
2151163045,Morgen,CSE127,Tri tue nhan tao,0.07
2151163046,Sileas,CSE127,Tri tue nhan tao,4.22
2151163047,Rabi,CSE127,Tri tue nhan tao,6.38
2151163049,Sherrie,CSE127,Tri tue nhan tao,9.86
2151163050,Ezri,CSE127,Tri tue nhan tao,1.87
2151163051,Gertrude,CSE127,Tri tue nhan tao,5.37
2151163052,Kirbie,CSE127,Tri tue nhan tao,9.56
2151163053,Haven,CSE127,Tri tue nhan tao,6.6
2151163054,Maximilianus,CSE127,Tri tue nhan tao,7.23
2151163055,Brett,CSE127,Tri tue nhan tao,6.27
2151163056,Laurianne,CSE127,Tri tue nhan tao,9.93
2151163057,Vonnie,CSE127,Tri tue nhan tao,8.29
2151163058,Valida,CSE127,Tri tue nhan tao,3.59
2151163059,Ware,CSE127,Tri tue nhan tao,7.22
2151163060,Arleta,CSE127,Tri tue nhan tao,6.85
2151163061,Lela,CSE127,Tri tue nhan tao,5.04
2151163062,Agnesse,CSE127,Tri tue nhan tao,2.09
2151163063,Tarrance,CSE127,Tri tue nhan tao,1.2
2151163064,Ebonee,CSE127,Tri tue nhan tao,5.77
2151163065,Jacquelin,CSE127,Tri tue nhan tao,1.47
2151163066,Catina,CSE127,Tri tue nhan tao,8.09
2151163067,Shani,CSE127,Tri tue nhan tao,3.72
2151163068,Nicolas,CSE127,Tri tue nhan tao,6.84
2151163069,My,CSE127,Tri tue nhan tao,3.18
2151163070,Robert,CSE127,Tri tue nhan tao,2.28
2151163071,Frederico,CSE127,Tri tue nhan tao,8.07
2151163072,Gaultiero,CSE127,Tri tue nhan tao,8.97
2151163073,Stephan,CSE127,Tri tue nhan tao,9.19
2151163074,Waylon,CSE127,Tri tue nhan tao,1.06
2151163075,Milissent,CSE127,Tri tue nhan tao,8.23
2151163077,Tiffanie,CSE127,Tri tue nhan tao,2.22
2151163079,Denni,CSE127,Tri tue nhan tao,9.47
2151163080,Kimbell,CSE127,Tri tue nhan tao,2.1
2151163081,Jaye,CSE127,Tri tue nhan tao,9.85
2151163082,Morlee,CSE127,Tri tue nhan tao,8.65
2151163083,Issi,CSE127,Tri tue nhan tao,6.87
2151163084,Annmarie,CSE127,Tri tue nhan tao,6.67
2151163085,Reynold,CSE127,Tri tue nhan tao,2.73
2151163086,Louise,CSE127,Tri tue nhan tao,6.44
2151163087,Nerte,CSE127,Tri tue nhan tao,8.27
2151163088,Giacinta,CSE127,Tri tue nhan tao,8.67
2151163089,Danna,CSE127,Tri tue nhan tao,9.81
2151163090,Thorvald,CSE127,Tri tue nhan tao,2.78
2151163091,Gabriel,CSE127,Tri tue nhan tao,2.04
2151163092,Andrus,CSE127,Tri tue nhan tao,2.12
2151163093,Liane,CSE127,Tri tue nhan tao,8.15
2151163094,Germana,CSE127,Tri tue nhan tao,3.52
2151163095,Maiga,CSE127,Tri tue nhan tao,7.75
2151163096,Lucretia,CSE127,Tri tue nhan tao,1.3
2151163097,Jereme,CSE127,Tri tue nhan tao,5.0
2151163098,Matt,CSE127,Tri tue nhan tao,4.8
2151163099,Mohandas,CSE127,Tri tue nhan tao,0.6
2151163100,Christophe,CSE127,Tri tue nhan tao,7.4
2151163101,Nikoletta,CSE127,Tri tue nhan tao,5.41
2151163102,Moishe,CSE127,Tri tue nhan tao,2.64
2151163103,Deina,CSE127,Tri tue nhan tao,9.29
2151163104,Ernaline,CSE127,Tri tue nhan tao,0.52
2151163105,Leslie,CSE127,Tri tue nhan tao,7.18
2151163106,Jarret,CSE127,Tri tue nhan tao,1.79
2151163107,Mira,CSE127,Tri tue nhan tao,4.31
2151163108,Rorie,CSE127,Tri tue nhan tao,4.76
2151163109,Masha,CSE127,Tri tue nhan tao,8.64
2151163110,Kristofer,CSE127,Tri tue nhan tao,7.22
2151163111,Kyla,CSE127,Tri tue nhan tao,6.79
2151163112,Christian,CSE127,Tri tue nhan tao,9.93
2151163113,Gabriell,CSE127,Tri tue nhan tao,3.38
2151163115,Josie,CSE127,Tri tue nhan tao,8.11
2151163116,Chloette,CSE127,Tri tue nhan tao,6.76
2151163117,Shanna,CSE127,Tri tue nhan tao,7.06
2151163118,Linea,CSE127,Tri tue nhan tao,7.57
2151163119,Matthus,CSE127,Tri tue nhan tao,1.77
2151163120,Lou,CSE127,Tri tue nhan tao,3.84
2151163121,Jaime,CSE127,Tri tue nhan tao,8.11
2151163122,Wait,CSE127,Tri tue nhan tao,6.68
2151163123,Stearn,CSE127,Tri tue nhan tao,0.52
2151163124,Reynold,CSE127,Tri tue nhan tao,4.6
2151163125,Antin,CSE127,Tri tue nhan tao,6.73
2151163126,Talbert,CSE127,Tri tue nhan tao,6.53
2151163127,Booth,CSE127,Tri tue nhan tao,3.3
2151163128,Zaccaria,CSE127,Tri tue nhan tao,7.53
2151163129,Waylan,CSE127,Tri tue nhan tao,2.41
2151163130,Melisent,CSE127,Tri tue nhan tao,0.7
2151163131,Glynn,CSE127,Tri tue nhan tao,1.88
2151163132,Rebecka,CSE127,Tri tue nhan tao,0.96
2151163133,Adey,CSE127,Tri tue nhan tao,2.06
2151163134,Ailey,CSE127,Tri tue nhan tao,6.26
2151163135,Jackqueline,CSE127,Tri tue nhan tao,8.77
2151163136,Rockie,CSE127,Tri tue nhan tao,5.24
2151163137,Leone,CSE127,Tri tue nhan tao,7.71
2151163138,Bendicty,CSE127,Tri tue nhan tao,5.69
2151163139,Nellie,CSE127,Tri tue nhan tao,4.54
2151163140,Lorry,CSE127,Tri tue nhan tao,1.94
2151163141,Maire,CSE127,Tri tue nhan tao,3.3
2151163142,Giusto,CSE127,Tri tue nhan tao,0.61
2151163143,Netta,CSE127,Tri tue nhan tao,1.31
2151163144,Allis,CSE127,Tri tue nhan tao,0.57
2151163145,Boniface,CSE127,Tri tue nhan tao,8.18
2151163147,Marcy,CSE127,Tri tue nhan tao,7.09
2151163148,Orlan,CSE127,Tri tue nhan tao,0.29
2151163149,Araldo,CSE127,Tri tue nhan tao,1.11
2151163150,Alexandros,CSE127,Tri tue nhan tao,7.49
2151163151,Abrahan,CSE127,Tri tue nhan tao,4.87
2151163152,Jedidiah,CSE127,Tri tue nhan tao,8.82
2151163153,Bourke,CSE127,Tri tue nhan tao,3.43
2151163154,Roobbie,CSE127,Tri tue nhan tao,9.67
2151163155,Yoshi,CSE127,Tri tue nhan tao,1.43
2151163156,Gabriele,CSE127,Tri tue nhan tao,5.42
2151163157,Mycah,CSE127,Tri tue nhan tao,4.27
2151163158,Ulberto,CSE127,Tri tue nhan tao,1.15
2151163159,Sheri,CSE127,Tri tue nhan tao,2.16
2151163160,Angelia,CSE127,Tri tue nhan tao,8.49
2151163161,Marrissa,CSE127,Tri tue nhan tao,0.59
2151163162,Manda,CSE127,Tri tue nhan tao,2.48
2151163163,Katina,CSE127,Tri tue nhan tao,5.68
2151163164,Eugene,CSE127,Tri tue nhan tao,7.73
2151163165,Barbi,CSE127,Tri tue nhan tao,2.93
2151163166,Tandi,CSE127,Tri tue nhan tao,1.27
2151163167,Honey,CSE127,Tri tue nhan tao,0.44
2151163168,Allyn,CSE127,Tri tue nhan tao,0.39
2151163169,Rina,CSE127,Tri tue nhan tao,6.45
2151163171,Jeth,CSE127,Tri tue nhan tao,2.0
2151163172,Viviana,CSE127,Tri tue nhan tao,9.23
2151163173,Netti,CSE127,Tri tue nhan tao,9.54
2151163174,Ema,CSE127,Tri tue nhan tao,7.96
2151163175,Dom,CSE127,Tri tue nhan tao,1.33
2151163176,Thorvald,CSE127,Tri tue nhan tao,8.71
2151163177,Denys,CSE127,Tri tue nhan tao,8.1
2151163178,Janeen,CSE127,Tri tue nhan tao,6.38
2151163179,Neill,CSE127,Tri tue nhan tao,0.4
2151163180,Lorrin,CSE127,Tri tue nhan tao,3.26
2151163181,Tobi,CSE127,Tri tue nhan tao,5.89
2151163182,Hamil,CSE127,Tri tue nhan tao,9.61
2151163183,Shannon,CSE127,Tri tue nhan tao,1.19
2151163184,Raymund,CSE127,Tri tue nhan tao,7.17
2151163185,Lonnie,CSE127,Tri tue nhan tao,3.86
2151163186,Garwood,CSE127,Tri tue nhan tao,7.76
2151163187,Cathee,CSE127,Tri tue nhan tao,0.0
2151163188,Caresse,CSE127,Tri tue nhan tao,3.07
2151163189,Alyse,CSE127,Tri tue nhan tao,1.46
2151163190,Belicia,CSE127,Tri tue nhan tao,5.21
2151163191,Pearle,CSE127,Tri tue nhan tao,4.49
2151163192,Corine,CSE127,Tri tue nhan tao,7.66
2151163193,Sandie,CSE127,Tri tue nhan tao,1.7
2151163194,Giorgi,CSE127,Tri tue nhan tao,4.66
2151163195,Bengt,CSE127,Tri tue nhan tao,5.05
2151163196,Lorelei,CSE127,Tri tue nhan tao,8.49
2151163197,Rayna,CSE127,Tri tue nhan tao,5.18
2151163198,Darrel,CSE127,Tri tue nhan tao,1.49
2151163199,Emmalynn,CSE127,Tri tue nhan tao,4.24
2151163200,Oralia,CSE127,Tri tue nhan tao,1.78
2151163201,Denna,CSE127,Tri tue nhan tao,5.04
2151163202,Aurelie,CSE127,Tri tue nhan tao,8.87
2151163203,Arlette,CSE127,Tri tue nhan tao,8.53
2151163204,Emelyne,CSE127,Tri tue nhan tao,0.69
2151163205,Bert,CSE127,Tri tue nhan tao,7.76
2151163206,Andras,CSE127,Tri tue nhan tao,4.49
2151163207,Johnna,CSE127,Tri tue nhan tao,9.39
2151163208,Ferd,CSE127,Tri tue nhan tao,3.28
2151163209,Marketa,CSE127,Tri tue nhan tao,3.83
2151163210,Ramon,CSE127,Tri tue nhan tao,7.65
2151163211,Tristan,CSE127,Tri tue nhan tao,8.51
2151163212,Tobiah,CSE127,Tri tue nhan tao,8.21
2151163213,Kippie,CSE127,Tri tue nhan tao,9.31
2151163214,Lonny,CSE127,Tri tue nhan tao,2.43
2151163215,Hannie,CSE127,Tri tue nhan tao,5.64
2151163216,Cordi,CSE127,Tri tue nhan tao,9.81
2151163218,Rourke,CSE127,Tri tue nhan tao,1.31
2151163219,Peyter,CSE127,Tri tue nhan tao,9.15
2151163220,Brendan,CSE127,Tri tue nhan tao,4.67
2151163221,Malcolm,CSE127,Tri tue nhan tao,4.88
2151163222,Karin,CSE127,Tri tue nhan tao,4.38
2151163223,Arielle,CSE127,Tri tue nhan tao,1.45
2151163224,Durward,CSE127,Tri tue nhan tao,3.43
2151163225,Barbra,CSE127,Tri tue nhan tao,7.39
2151163226,Dionysus,CSE127,Tri tue nhan tao,6.58
2151163227,Lilia,CSE127,Tri tue nhan tao,7.67
2151163228,Ingrim,CSE127,Tri tue nhan tao,3.49
2151163229,Korry,CSE127,Tri tue nhan tao,6.73
2151163230,Birgitta,CSE127,Tri tue nhan tao,5.13
2151163231,Hagan,CSE127,Tri tue nhan tao,8.44
2151163232,Giff,CSE127,Tri tue nhan tao,4.63
2151163233,Trudie,CSE127,Tri tue nhan tao,0.23
2151163234,Rica,CSE127,Tri tue nhan tao,9.43
2151163235,Hilton,CSE127,Tri tue nhan tao,2.82
2151163236,Nathalia,CSE127,Tri tue nhan tao,7.52
2151163237,Tomaso,CSE127,Tri tue nhan tao,7.47
2151163238,Ellary,CSE127,Tri tue nhan tao,0.66
2151163239,Pinchas,CSE127,Tri tue nhan tao,8.93
2151163240,Josefina,CSE127,Tri tue nhan tao,9.31
2151163241,Price,CSE127,Tri tue nhan tao,8.52
2151163242,Cris,CSE127,Tri tue nhan tao,5.76
2151163243,Briggs,CSE127,Tri tue nhan tao,8.81
2151163244,Aurora,CSE127,Tri tue nhan tao,1.37
2151163245,Demetrius,CSE127,Tri tue nhan tao,3.3
2151163246,Moyna,CSE127,Tri tue nhan tao,5.65
2151163247,Paddie,CSE127,Tri tue nhan tao,3.93
2151163248,Ophelia,CSE127,Tri tue nhan tao,6.08
2151163249,Curtis,CSE127,Tri tue nhan tao,4.26
2151163251,Mahalia,KT574,Thanh toan quoc te,0.7
2151163252,Palmer,KT574,Thanh toan quoc te,1.72
2151163253,Malia,KT574,Thanh toan quoc te,9.45
2151163254,Brady,KT574,Thanh toan quoc te,8.89
2151163255,Drugi,KT574,Thanh toan quoc te,0.33
2151163256,Kirbee,KT574,Thanh toan quoc te,1.52
2151163257,Hamish,KT574,Thanh toan quoc te,0.48
2151163258,Lorry,KT574,Thanh toan quoc te,9.78
2151163259,Melessa,KT574,Thanh toan quoc te,6.83
2151163260,Loree,KT574,Thanh toan quoc te,4.6
2151163261,Robbie,KT574,Thanh toan quoc te,6.85
2151163262,Dwain,KT574,Thanh toan quoc te,1.55
2151163263,Casar,KT574,Thanh toan quoc te,9.4
2151163264,Lenard,KT574,Thanh toan quoc te,6.35
2151163265,Annabelle,KT574,Thanh toan quoc te,8.03
2151163266,Flem,KT574,Thanh toan quoc te,5.42
2151163267,Raeann,KT574,Thanh toan quoc te,1.82
2151163268,Brynn,KT574,Thanh toan quoc te,3.72
2151163269,Morganica,KT574,Thanh toan quoc te,1.78
2151163270,Ambrosio,KT574,Thanh toan quoc te,5.08
2151163271,Margalit,KT574,Thanh toan quoc te,9.39
2151163272,Lauren,KT574,Thanh toan quoc te,9.25
2151163273,Jedediah,KT574,Thanh toan quoc te,2.8
2151163274,Sharla,KT574,Thanh toan quoc te,9.42
2151163275,Michell,KT574,Thanh toan quoc te,7.72
2151163276,Archer,KT574,Thanh toan quoc te,1.5
2151163277,Rodd,KT574,Thanh toan quoc te,9.05
2151163278,Sydelle,KT574,Thanh toan quoc te,0.11
2151163279,Susana,KT574,Thanh toan quoc te,2.87
2151163280,Flor,KT574,Thanh toan quoc te,7.02
2151163281,Chelsie,KT574,Thanh toan quoc te,1.14
2151163282,Avram,KT574,Thanh toan quoc te,5.27
2151163283,Romona,KT574,Thanh toan quoc te,2.34
2151163284,Isaac,KT574,Thanh toan quoc te,4.69
2151163285,Ethe,KT574,Thanh toan quoc te,1.94
2151163286,Aymer,KT574,Thanh toan quoc te,0.66
2151163287,Toddy,KT574,Thanh toan quoc te,9.74
2151163288,Crawford,KT574,Thanh toan quoc te,5.88
2151163289,Danyette,KT574,Thanh toan quoc te,9.1
2151163290,Lacy,KT574,Thanh toan quoc te,2.44
2151163291,Cooper,KT574,Thanh toan quoc te,1.43
2151163292,Chryste,KT574,Thanh toan quoc te,1.29
2151163293,May,KT574,Thanh toan quoc te,1.73
2151163294,Sharline,KT574,Thanh toan quoc te,4.58
2151163295,Dolph,KT574,Thanh toan quoc te,8.43
2151163296,Garth,KT574,Thanh toan quoc te,4.77
2151163297,Miguelita,KT574,Thanh toan quoc te,2.88
2151163298,Fania,KT574,Thanh toan quoc te,4.87
2151163299,Donn,KT574,Thanh toan quoc te,1.43
2151163300,Cass,KT574,Thanh toan quoc te,5.97
2151163301,Brit,KT574,Thanh toan quoc te,7.93
2151163302,Margy,KT574,Thanh toan quoc te,6.68
2151163303,Leonardo,KT574,Thanh toan quoc te,7.17
2151163304,Milka,KT574,Thanh toan quoc te,4.86
2151163305,Ava,KT574,Thanh toan quoc te,9.9
2151163306,Risa,KT574,Thanh toan quoc te,8.96
2151163307,Tami,KT574,Thanh toan quoc te,9.18
2151163308,Gabriel,KT574,Thanh toan quoc te,9.95
2151163309,Olva,KT574,Thanh toan quoc te,4.88
2151163310,Johann,KT574,Thanh toan quoc te,0.54
2151163311,Gae,KT574,Thanh toan quoc te,3.58
2151163312,Sollie,KT574,Thanh toan quoc te,8.26
2151163313,Jacklyn,KT574,Thanh toan quoc te,3.34
2151163314,Zulema,KT574,Thanh toan quoc te,3.79
2151163315,Freddy,KT574,Thanh toan quoc te,3.46
2151163316,Andonis,KT574,Thanh toan quoc te,9.49
2151163317,Alano,KT574,Thanh toan quoc te,1.19
2151163318,Galvan,KT574,Thanh toan quoc te,1.65
2151163319,Leelah,KT574,Thanh toan quoc te,4.0
2151163320,Jules,KT574,Thanh toan quoc te,4.87
2151163321,Katusha,KT574,Thanh toan quoc te,2.62
2151163322,Marga,KT574,Thanh toan quoc te,7.49
2151163323,Oliviero,KT574,Thanh toan quoc te,6.25
2151163324,Ardath,KT574,Thanh toan quoc te,9.57
2151163325,Jean,KT574,Thanh toan quoc te,7.63
2151163326,Shela,KT574,Thanh toan quoc te,6.61
2151163327,Mathilde,KT574,Thanh toan quoc te,7.61
2151163328,Idalina,KT574,Thanh toan quoc te,2.8
2151163329,Dixie,KT574,Thanh toan quoc te,3.3
2151163330,Germayne,KT574,Thanh toan quoc te,6.27
2151163331,Lyndy,KT574,Thanh toan quoc te,4.77
2151163332,Carter,KT574,Thanh toan quoc te,6.79
2151163333,Cloe,KT574,Thanh toan quoc te,2.22
2151163334,Wilmer,KT574,Thanh toan quoc te,6.94
2151163335,Kathryne,KT574,Thanh toan quoc te,0.18
2151163336,Taylor,KT574,Thanh toan quoc te,9.77
2151163337,Neddie,KT574,Thanh toan quoc te,7.38
2151163338,Giordano,KT574,Thanh toan quoc te,4.64
2151163339,Blinnie,KT574,Thanh toan quoc te,1.44
2151163340,Kitty,KT574,Thanh toan quoc te,2.99
2151163341,Sheri,KT574,Thanh toan quoc te,7.98
2151163342,Caesar,KT574,Thanh toan quoc te,2.34
2151163343,Morse,KT574,Thanh toan quoc te,6.53
2151163344,Noel,KT574,Thanh toan quoc te,4.07
2151163345,Hannis,KT574,Thanh toan quoc te,3.91
2151163346,Cleopatra,KT574,Thanh toan quoc te,1.15
2151163348,Patric,KT574,Thanh toan quoc te,5.85
2151163349,Hamnet,KT574,Thanh toan quoc te,4.94
2151163350,Irving,KT574,Thanh toan quoc te,7.36
2151163351,Bent,KT574,Thanh toan quoc te,8.73
2151163352,Ira,KT574,Thanh toan quoc te,5.18
2151163353,Court,KT574,Thanh toan quoc te,3.47
2151163354,Jsandye,KT574,Thanh toan quoc te,8.53
2151163355,Svend,KT574,Thanh toan quoc te,1.0
2151163356,Carolyne,KT574,Thanh toan quoc te,3.17
2151163357,Nathalie,KT574,Thanh toan quoc te,5.94
2151163358,Pet,KT574,Thanh toan quoc te,2.08
2151163359,Brett,KT574,Thanh toan quoc te,8.09
2151163360,Dilly,KT574,Thanh toan quoc te,5.4
2151163361,Hamnet,KT574,Thanh toan quoc te,2.58
2151163362,Parnell,KT574,Thanh toan quoc te,7.32
2151163363,Blythe,KT574,Thanh toan quoc te,0.89
2151163364,Gabriella,KT574,Thanh toan quoc te,1.11
2151163365,Isa,KT574,Thanh toan quoc te,5.85
2151163366,Arlena,KT574,Thanh toan quoc te,7.3
2151163367,Abigail,KT574,Thanh toan quoc te,2.12
2151163368,Kerry,KT574,Thanh toan quoc te,4.45
2151163369,Andree,KT574,Thanh toan quoc te,5.31
2151163370,Jorrie,KT574,Thanh toan quoc te,6.32
2151163371,Ofelia,KT574,Thanh toan quoc te,3.12
2151163372,Eunice,KT574,Thanh toan quoc te,9.23
2151163373,Aridatha,KT574,Thanh toan quoc te,8.99
2151163374,Wolfgang,KT574,Thanh toan quoc te,8.2
2151163375,Valli,KT574,Thanh toan quoc te,3.46
2151163376,Marty,KT574,Thanh toan quoc te,9.83
2151163377,Lily,KT574,Thanh toan quoc te,2.84
2151163378,Tony,KT574,Thanh toan quoc te,5.97
2151163379,Erwin,KT574,Thanh toan quoc te,5.65
2151163380,Reina,KT574,Thanh toan quoc te,1.89
2151163381,Marietta,KT574,Thanh toan quoc te,4.61
2151163382,Candice,KT574,Thanh toan quoc te,2.04
2151163383,Gabriel,KT574,Thanh toan quoc te,6.95
2151163384,Cody,KT574,Thanh toan quoc te,7.72
2151163385,Averil,KT574,Thanh toan quoc te,3.85
2151163386,Myriam,KT574,Thanh toan quoc te,4.01
2151163387,Gerrie,KT574,Thanh toan quoc te,5.69
2151163388,Aland,KT574,Thanh toan quoc te,4.27
2151163389,Basilius,KT574,Thanh toan quoc te,3.96
2151163390,Virgie,KT574,Thanh toan quoc te,9.94
2151163391,Erhard,KT574,Thanh toan quoc te,4.32
2151163392,Guillaume,KT574,Thanh toan quoc te,6.81
2151163393,Krystalle,KT574,Thanh toan quoc te,4.62
2151163394,Florette,KT574,Thanh toan quoc te,9.35
2151163395,Batsheva,KT574,Thanh toan quoc te,4.8
2151163396,Rustie,KT574,Thanh toan quoc te,7.31
2151163397,Loni,KT574,Thanh toan quoc te,2.41
2151163398,Zia,KT574,Thanh toan quoc te,7.77
2151163399,Johnna,KT574,Thanh toan quoc te,5.38
2151163400,Allsun,KT574,Thanh toan quoc te,6.01
2151163401,Anabella,KT574,Thanh toan quoc te,2.67
2151163402,Raymund,KT574,Thanh toan quoc te,4.11
2151163403,Jeremie,KT574,Thanh toan quoc te,2.34
2151163404,Kaela,KT574,Thanh toan quoc te,3.82
2151163405,Ettie,KT574,Thanh toan quoc te,2.22
2151163406,Terencio,KT574,Thanh toan quoc te,6.7
2151163407,Marlee,KT574,Thanh toan quoc te,4.49
2151163408,Hilliard,KT574,Thanh toan quoc te,4.69
2151163409,Toiboid,KT574,Thanh toan quoc te,7.22
2151163410,Hestia,KT574,Thanh toan quoc te,7.4
2151163411,Rodina,KT574,Thanh toan quoc te,7.64
2151163412,Gaby,KT574,Thanh toan quoc te,4.42
2151163413,Alonso,KT574,Thanh toan quoc te,2.16
2151163414,Rosalynd,KT574,Thanh toan quoc te,3.29
2151163415,Concordia,KT574,Thanh toan quoc te,5.66
2151163416,Magdalene,KT574,Thanh toan quoc te,7.81
2151163417,Val,KT574,Thanh toan quoc te,3.94
2151163418,Dukie,KT574,Thanh toan quoc te,4.3
2151163419,Quint,KT574,Thanh toan quoc te,5.51
2151163420,Cherin,KT574,Thanh toan quoc te,0.84
2151163421,Emelyne,KT574,Thanh toan quoc te,5.43
2151163422,Joscelin,KT574,Thanh toan quoc te,8.89
2151163423,Sam,KT574,Thanh toan quoc te,9.65
2151163424,Karilynn,KT574,Thanh toan quoc te,2.57
2151163425,Berty,KT574,Thanh toan quoc te,9.77
2151163426,Jareb,KT574,Thanh toan quoc te,1.04
2151163427,Heather,KT574,Thanh toan quoc te,0.11
2151163428,Dion,KT574,Thanh toan quoc te,0.24
2151163429,Celestina,KT574,Thanh toan quoc te,9.52
2151163430,Hamid,KT574,Thanh toan quoc te,9.78
2151163431,Herculie,KT574,Thanh toan quoc te,5.01
2151163432,Maurizia,KT574,Thanh toan quoc te,8.49
2151163433,Viv,KT574,Thanh toan quoc te,5.62
2151163434,Jerrylee,KT574,Thanh toan quoc te,6.23
2151163435,Tate,KT574,Thanh toan quoc te,2.8
2151163436,Honoria,KT574,Thanh toan quoc te,0.33
2151163437,Beitris,KT574,Thanh toan quoc te,7.69
2151163438,Lisha,KT574,Thanh toan quoc te,9.07
2151163439,Lishe,KT574,Thanh toan quoc te,6.82
2151163440,Sollie,KT574,Thanh toan quoc te,3.66
2151163441,Natasha,KT574,Thanh toan quoc te,7.07
2151163442,Zaccaria,KT574,Thanh toan quoc te,1.74
2151163443,Juana,KT574,Thanh toan quoc te,3.93
2151163444,Shari,KT574,Thanh toan quoc te,8.31
2151163445,Olympe,KT574,Thanh toan quoc te,8.64
2151163446,Ema,KT574,Thanh toan quoc te,7.5
2151163447,Allayne,KT574,Thanh toan quoc te,0.99
2151163448,Estelle,KT574,Thanh toan quoc te,6.66
2151163449,Percy,KT574,Thanh toan quoc te,5.48
2151163450,Revkah,KT574,Thanh toan quoc te,1.53
2151163451,Cherilyn,KT574,Thanh toan quoc te,4.29
2151163452,Tova,KT574,Thanh toan quoc te,0.01
2151163453,Magda,KT574,Thanh toan quoc te,0.2
2151163454,Carolee,KT574,Thanh toan quoc te,3.24
2151163455,Doyle,KT574,Thanh toan quoc te,3.51
2151163456,Charyl,KT574,Thanh toan quoc te,1.61
2151163457,Stan,KT574,Thanh toan quoc te,8.61
2151163458,Clerissa,KT574,Thanh toan quoc te,8.85
2151163459,Sigmund,KT574,Thanh toan quoc te,4.33
2151163460,Stern,KT574,Thanh toan quoc te,6.47
2151163462,Eveleen,KT574,Thanh toan quoc te,3.85
2151163463,Christalle,KT574,Thanh toan quoc te,0.1
2151163464,Halley,KT574,Thanh toan quoc te,2.93
2151163465,Winfred,KT574,Thanh toan quoc te,7.49
2151163466,Corrie,KT574,Thanh toan quoc te,6.07
2151163467,Susette,KT574,Thanh toan quoc te,4.51
2151163468,Ilse,KT574,Thanh toan quoc te,0.03
2151163469,Suzanne,KT574,Thanh toan quoc te,2.74
2151163470,Glen,KT574,Thanh toan quoc te,3.62
2151163471,Kit,KT574,Thanh toan quoc te,9.48
2151163472,Kirstin,KT574,Thanh toan quoc te,9.15
2151163473,Gavrielle,KT574,Thanh toan quoc te,8.45
2151163474,Shayla,KT574,Thanh toan quoc te,7.53
2151163475,Suki,KT574,Thanh toan quoc te,2.14
2151163476,Sebastiano,KT574,Thanh toan quoc te,5.11
2151163477,Rhonda,KT574,Thanh toan quoc te,4.33
2151163478,Effie,KT574,Thanh toan quoc te,8.26
2151163479,Aryn,KT574,Thanh toan quoc te,7.42
2151163480,Angeline,KT574,Thanh toan quoc te,7.05
2151163481,Klemens,KT574,Thanh toan quoc te,1.66
2151163482,Hilario,KT574,Thanh toan quoc te,5.13
2151163483,Linda,KT574,Thanh toan quoc te,2.27
2151163484,Caritta,KT574,Thanh toan quoc te,0.2
2151163485,Susie,KT574,Thanh toan quoc te,5.59
2151163486,Alissa,KT574,Thanh toan quoc te,2.49
2151163487,Hazel,KT574,Thanh toan quoc te,8.87
2151163488,Talyah,KT574,Thanh toan quoc te,5.58
2151163489,Gregoor,KT574,Thanh toan quoc te,1.9
2151163490,Ber,KT574,Thanh toan quoc te,3.67
2151163491,Hildegaard,KT574,Thanh toan quoc te,9.85
2151163492,Bret,KT574,Thanh toan quoc te,1.89
2151163493,Lavena,KT574,Thanh toan quoc te,6.82
2151163494,Giuditta,KT574,Thanh toan quoc te,1.19
2151163495,Maynord,KT574,Thanh toan quoc te,7.1
2151163496,Mattie,KT574,Thanh toan quoc te,4.47
2151163497,Alaric,KT574,Thanh toan quoc te,3.24
2151163499,Andreana,KT574,Thanh toan quoc te,1.34
2151163500,Sallyann,KT574,Thanh toan quoc te,0.36
2151163000,Georas,CSE128,Xu ly anh,4.91
